beta,alpha,tvd
0.5,0.019236631458514314,0.14228500000000002
0.5,0.02061731110582648,0.14272700000000002
0.5,0.02209708691207961,0.142596
0.5,0.023683071351724965,0.142263
0.5,0.025382887386132362,0.14231
0.5,0.027204705103003875,0.142786
0.5,0.02915728098552524,0.14315799999999998
0.5,0.03125,0.142777
0.5,0.03349292070425915,0.14255000000000004
0.5,0.03589682359365735,0.14323800000000003
0.5,0.03847326291702863,0.142984
0.5,0.04123462221165296,0.143215
0.5,0.04419417382415922,0.14195600000000003
0.5,0.04736614270344993,0.142517
0.5,0.050765774772264724,0.14313099999999998
0.5,0.05440941020600775,0.14268
0.5,0.05831456197105048,0.14204500000000003
0.5,0.0625,0.14177
0.5,0.06698584140851832,0.14237300000000006
0.5,0.0717936471873147,0.14209400000000003
0.5,0.07694652583405726,0.142285
0.5,0.08246924442330589,0.143174
0.5,0.08838834764831845,0.14209799999999997
0.5,0.09473228540689989,0.14252900000000002
0.5,0.10153154954452945,0.142777
0.5,0.1088188204120155,0.142634
0.5,0.11662912394210093,0.143041
0.5,0.125,0.143148
0.5,0.13397168281703664,0.14252499999999999
0.5,0.1435872943746294,0.14260799999999996
0.5,0.1538930516681145,0.141632
0.5,0.16493848884661177,0.14205500000000001
0.5,0.1767766952966369,0.14207999999999998
0.5,0.18946457081379978,0.14378100000000002
0.5,0.2030630990890589,0.14301200000000003
0.5,0.217637640824031,0.14318399999999998
0.5,0.23325824788420185,0.143374
0.5,0.25,0.143041
5.0,6.103515625e-5,0.002534999999999993
5.0,6.541586075050616e-5,0.0027019999999999965
5.0,7.011098358136196e-5,0.0022150000000000065
5.0,7.514309163482159e-5,0.0017600000000000116
5.0,8.053637150713468e-5,0.002930000000000012
5.0,8.631674575031098e-5,0.0020329999999999923
5.0,9.251199746767564e-5,0.0020000000000000026
5.0,9.915190385207948e-5,0.002424000000000009
5.0,0.00010626837930860896,0.002106999999999998
5.0,0.00011389562884970796,0.002402000000000003
5.0,0.0001220703125,0.002842999999999997
5.0,0.00013083172150101232,0.0027190000000000083
5.0,0.00014022196716272393,0.0022670000000000086
5.0,0.00015028618326964319,0.0026220000000000136
5.0,0.00016107274301426937,0.0022570000000000146
5.0,0.00017263349150062197,0.003021000000000009
5.0,0.0001850239949353513,0.0032150000000000173
5.0,0.00019830380770415897,0.0021390000000000055
5.0,0.0002125367586172179,0.003170000000000009
5.0,0.00022779125769941593,0.0032610000000000017
5.0,0.000244140625,0.0030090000000000143
5.0,0.00026166344300202464,0.002793000000000013
5.0,0.00028044393432544786,0.002894000000000002
5.0,0.00030057236653928637,0.002567000000000023
5.0,0.00032214548602853873,0.003082000000000006
5.0,0.00034526698300124393,0.0033030000000000147
5.0,0.0003700479898707026,0.0024360000000000137
5.0,0.00039660761540831794,0.003724000000000018
5.0,0.0004250735172344358,0.0036230000000000207
5.0,0.00045558251539883185,0.004111000000000016
5.0,0.00048828125,0.004269000000000007
5.0,0.0005233268860040493,0.004986000000000007
5.0,0.0005608878686508957,0.0046600000000000166
5.0,0.0006011447330785727,0.0051199999999999935
5.0,0.0006442909720570775,0.005308000000000004
5.0,0.0006905339660024879,0.005542000000000009
5.0,0.0007400959797414052,0.006242000000000014
5.0,0.0007932152308166359,0.0061240000000000105
5.0,0.0008501470344688716,0.006420000000000001
5.0,0.0009111650307976637,0.008477000000000012
5.0,0.0009765625,0.00850600000000001
5.0,0.0010466537720080985,0.00947800000000001
5.0,0.0011217757373017914,0.009856000000000009
5.0,0.0012022894661571455,0.010409000000000012
5.0,0.001288581944114155,0.011460000000000008
5.0,0.0013810679320049757,0.014140000000000012
5.0,0.0014801919594828103,0.014681000000000015
5.0,0.0015864304616332718,0.015402000000000016
5.0,0.0017002940689377433,0.01667700000000001
5.0,0.0018223300615953274,0.019499000000000016
5.0,0.001953125,0.02184200000000002
5.0,0.002093307544016197,0.022954000000000013
5.0,0.002243551474603583,0.026048000000000012
5.0,0.002404578932314291,0.02914800000000002
5.0,0.00257716388822831,0.032646000000000015
5.0,0.0027621358640099515,0.03994800000000002
5.0,0.0029603839189656206,0.04353800000000002
5.0,0.0031728609232665435,0.05303000000000001
5.0,0.0034005881378754866,0.061169000000000015
5.0,0.003644660123190655,0.07425500000000002
5.0,0.00390625,0.09181300000000002
5.0,0.004186615088032394,0.11503100000000001
5.0,0.004487102949207168,0.14534300000000003
5.0,0.0048091578646285785,0.184722
5.0,0.00515432777645662,0.23747300000000002
5.0,0.005524271728019903,0.30038
5.0,0.005920767837931241,0.359889
5.0,0.0063457218465330905,0.566989
5.0,0.006801176275750969,0.566955
5.0,0.00728932024638131,0.567181
5.0,0.0078125,0.567682
5.0,0.008373230176064788,0.56749
5.0,0.008974205898414337,0.5671330000000001
5.0,0.009618315729257157,0.5673839999999999
5.0,0.01030865555291324,0.567935
5.0,0.011048543456039806,0.5668400000000001
5.0,0.011841535675862483,0.567175
5.0,0.012691443693066181,0.566865
5.0,0.013602352551501938,0.566667
5.0,0.01457864049276262,0.5678149999999998
5.0,0.015625,0.567021
5.0,0.016746460352129577,0.5675790000000001
5.0,0.017948411796828673,0.567047
5.0,0.019236631458514314,0.567364
5.0,0.02061731110582648,0.566874
5.0,0.02209708691207961,0.705236
5.0,0.023683071351724965,0.703965
5.0,0.025382887386132362,0.704719
5.0,0.027204705103003875,0.7042420000000001
5.0,0.02915728098552524,0.7039289999999999
5.0,0.03125,0.7047149999999999
5.0,0.03349292070425915,0.7046050000000001
5.0,0.03589682359365735,0.704558
5.0,0.03847326291702863,0.7050320000000001
5.0,0.04123462221165296,0.704997
5.0,0.04419417382415922,0.7043010000000001
5.0,0.04736614270344993,0.7046619999999998
5.0,0.050765774772264724,0.7038439999999999
5.0,0.05440941020600775,0.705106
5.0,0.05831456197105048,0.7049790000000001
5.0,0.0625,0.704508
5.0,0.06698584140851832,0.704416
5.0,0.0717936471873147,0.70369
5.0,0.07694652583405726,0.7042500000000002
5.0,0.08246924442330589,0.704356
5.0,0.08838834764831845,0.7047270000000001
5.0,0.09473228540689989,0.7045239999999999
5.0,0.10153154954452945,0.703833
5.0,0.1088188204120155,0.704563
5.0,0.11662912394210093,0.704166
5.0,0.125,0.705801
5.0,0.13397168281703664,0.7043539999999999
5.0,0.1435872943746294,0.703909
5.0,0.1538930516681145,0.7054280000000002
5.0,0.16493848884661177,0.7040430000000001
5.0,0.1767766952966369,0.7045549999999999
5.0,0.18946457081379978,0.7043780000000002
5.0,0.2030630990890589,0.7045589999999997
5.0,0.217637640824031,0.704844
5.0,0.23325824788420185,0.70384
5.0,0.25,0.704556
40.0,6.103515625e-5,0.0019850000000000063
40.0,6.541586075050616e-5,0.0021999999999999884
40.0,7.011098358136196e-5,0.0013049999999999765
40.0,7.514309163482159e-5,0.002073000000000006
40.0,8.053637150713468e-5,0.0018839999999999935
40.0,8.631674575031098e-5,0.0020569999999999772
40.0,9.251199746767564e-5,0.0026529999999999956
40.0,9.915190385207948e-5,0.001904999999999994
40.0,0.00010626837930860896,0.0016910000000000041
40.0,0.00011389562884970796,0.0016629999999999796
40.0,0.0001220703125,0.0019279999999999905
40.0,0.00013083172150101232,0.002427
40.0,0.00014022196716272393,0.0019279999999999933
40.0,0.00015028618326964319,0.0021019999999999928
40.0,0.00016107274301426937,0.0024559999999999938
40.0,0.00017263349150062197,0.0018379999999999905
40.0,0.0001850239949353513,0.00224699999999999
40.0,0.00019830380770415897,0.001850000000000003
40.0,0.0002125367586172179,0.002294000000000012
40.0,0.00022779125769941593,0.0024249999999999853
40.0,0.000244140625,0.002355000000000003
40.0,0.00026166344300202464,0.0018929999999999863
